Model,TBS1102C
5.280e-01,0.18
5.312e-01,0.18
5.344e-01,0.18
5.376e-01,0.14
5.408e-01,0.14
5.440e-01,0.14
5.472e-01,0.1
5.504e-01,0.1
5.536e-01,0.1
5.568e-01,0.1
5.600e-01,0.1
5.632e-01,0.06
5.664e-01,0.1
5.696e-01,0.06
5.728e-01,0.06
5.760e-01,0.06
5.792e-01,0.02
5.824e-01,0.02
5.856e-01,0.02
5.888e-01,0.02
5.920e-01,0.02
5.952e-01,0.02
5.984e-01,0.02
6.016e-01,0.02
6.048e-01,0.02
6.080e-01,0.02
6.112e-01,0.02
6.144e-01,0.02
6.176e-01,-0.02
6.208e-01,0.02
6.240e-01,0.02
6.272e-01,0.02
6.304e-01,0.02
6.336e-01,0.02
6.368e-01,0.02
6.400e-01,0.02
6.432e-01,0.02
6.464e-01,0.02
6.496e-01,0.06
6.528e-01,0.02
6.560e-01,0.06
6.592e-01,0.06
6.624e-01,0.06
6.656e-01,0.06
6.688e-01,0.06
6.720e-01,0.06
6.752e-01,0.1
6.784e-01,0.1
6.816e-01,0.1
6.848e-01,0.1
6.880e-01,0.1
6.912e-01,0.1
6.944e-01,0.14
6.976e-01,0.14
7.008e-01,0.14
7.040e-01,0.14
7.072e-01,0.14
7.104e-01,0.18
7.136e-01,0.18
7.168e-01,0.18
7.200e-01,0.18
7.232e-01,0.22
7.264e-01,0.26
7.296e-01,0.26
7.328e-01,0.26
7.360e-01,0.3
7.392e-01,0.3
7.424e-01,0.3
7.456e-01,0.34
7.488e-01,0.34
7.520e-01,0.34
7.552e-01,0.38
7.584e-01,0.38
7.616e-01,0.38
7.648e-01,0.38
7.680e-01,0.38
7.712e-01,0.42
7.744e-01,0.46
7.776e-01,0.46
7.808e-01,0.5
7.840e-01,0.5
7.872e-01,0.54
7.904e-01,0.54
7.936e-01,0.58
7.968e-01,0.58
8.000e-01,0.58
8.032e-01,0.62
8.064e-01,0.62
8.096e-01,0.66
8.128e-01,0.66
8.160e-01,0.7
8.192e-01,0.7
8.224e-01,0.74
8.256e-01,0.74
8.288e-01,0.78
8.320e-01,0.78
8.352e-01,0.78
8.384e-01,0.82
8.416e-01,0.82
8.448e-01,0.86
8.480e-01,0.86
8.512e-01,0.9
8.544e-01,0.9
8.576e-01,0.94
8.608e-01,0.98
8.640e-01,0.98
8.672e-01,1.02
8.704e-01,1.02
8.736e-01,1.02
8.768e-01,1.02
8.800e-01,1.1
8.832e-01,1.1
8.864e-01,1.14
8.896e-01,1.14
8.928e-01,1.18
8.960e-01,1.18
8.992e-01,1.18
9.024e-01,1.22
9.056e-01,1.22
9.088e-01,1.26
9.120e-01,1.26
9.152e-01,1.3
9.184e-01,1.3
9.216e-01,1.34
9.248e-01,1.34
9.280e-01,1.38
9.312e-01,1.42
9.344e-01,1.42
9.376e-01,1.42
9.408e-01,1.42
9.440e-01,1.46
9.472e-01,1.5
9.504e-01,1.5
9.536e-01,1.5
9.568e-01,1.5
9.600e-01,1.54
9.632e-01,1.58
9.664e-01,1.58
9.696e-01,1.58
9.728e-01,1.58
9.760e-01,1.62
9.792e-01,1.66
9.824e-01,1.66
9.856e-01,1.66
9.888e-01,1.7
9.920e-01,1.7
9.952e-01,1.7
9.984e-01,1.74
1.002e+00,1.74
1.005e+00,1.74
1.008e+00,1.74
1.011e+00,1.78
1.014e+00,1.82
1.018e+00,1.78
1.021e+00,1.82
1.024e+00,1.86
1.027e+00,1.82
1.030e+00,1.86
1.034e+00,1.9
1.037e+00,1.9
1.040e+00,1.86
1.043e+00,1.9
1.046e+00,1.9
1.050e+00,1.9
1.053e+00,1.9
1.056e+00,1.9
1.059e+00,1.94
1.062e+00,1.94
1.066e+00,1.94
1.069e+00,1.94
1.072e+00,1.94
1.075e+00,1.98
1.078e+00,1.94
1.082e+00,1.98
1.085e+00,1.94
1.088e+00,1.98
1.091e+00,1.98
1.094e+00,1.98
1.098e+00,1.98
1.101e+00,1.98
1.104e+00,1.98
1.107e+00,1.98
1.110e+00,1.98
1.114e+00,2.02
1.117e+00,1.98
1.120e+00,2.02
1.123e+00,1.98
1.126e+00,1.98
1.130e+00,2.02
1.133e+00,1.98
1.136e+00,1.98
1.139e+00,1.98
1.142e+00,1.98
1.146e+00,1.98
1.149e+00,1.94
1.152e+00,1.94
1.155e+00,1.94
1.158e+00,1.94
1.162e+00,1.94
1.165e+00,1.94
1.168e+00,1.94
1.171e+00,1.9
1.174e+00,1.94
1.178e+00,1.9
1.181e+00,1.94
1.184e+00,1.94
1.187e+00,1.94
1.190e+00,1.9
1.194e+00,1.9
1.197e+00,1.86
1.200e+00,1.9
1.203e+00,1.86
1.206e+00,1.82
1.210e+00,1.82
1.213e+00,1.82
1.216e+00,1.82
1.219e+00,1.78
1.222e+00,1.78
1.226e+00,1.78
1.229e+00,1.74
1.232e+00,1.74
1.235e+00,1.74
1.238e+00,1.74
1.242e+00,1.74
1.245e+00,1.7
1.248e+00,1.7
1.251e+00,1.66
1.254e+00,1.66
1.258e+00,1.62
1.261e+00,1.62
1.264e+00,1.58
1.267e+00,1.58
1.270e+00,1.58
1.274e+00,1.54
1.277e+00,1.54
1.280e+00,1.54
1.283e+00,1.5
1.286e+00,1.46
1.290e+00,1.5
1.293e+00,1.42
1.296e+00,1.46
1.299e+00,1.42
1.302e+00,1.42
1.306e+00,1.42
1.309e+00,1.38
1.312e+00,1.34
1.315e+00,1.34
1.318e+00,1.3
1.322e+00,1.26
1.325e+00,1.3
1.328e+00,1.26
1.331e+00,1.26
1.334e+00,1.22
1.338e+00,1.22
1.341e+00,1.18
1.344e+00,1.18
1.347e+00,1.14
1.350e+00,1.14
1.354e+00,1.1
1.357e+00,1.1
1.360e+00,1.06
1.363e+00,1.02
1.366e+00,1.02
1.370e+00,1.02
1.373e+00,0.98
1.376e+00,0.98
1.379e+00,0.94
1.382e+00,0.94
1.386e+00,0.9
1.389e+00,0.9
1.392e+00,0.86
1.395e+00,0.86
1.398e+00,0.82
1.402e+00,0.82
1.405e+00,0.78
1.408e+00,0.78
1.411e+00,0.74
1.414e+00,0.74
1.418e+00,0.7
1.421e+00,0.7
1.424e+00,0.7
1.427e+00,0.66
1.430e+00,0.62
1.434e+00,0.62
1.437e+00,0.58
1.440e+00,0.58
1.443e+00,0.54
1.446e+00,0.54
1.450e+00,0.54
1.453e+00,0.5
1.456e+00,0.5
1.459e+00,0.46
1.462e+00,0.46
1.466e+00,0.42
1.469e+00,0.42
1.472e+00,0.42
1.475e+00,0.42
1.478e+00,0.38
1.482e+00,0.34
1.485e+00,0.34
1.488e+00,0.34
1.491e+00,0.3
1.494e+00,0.3
1.498e+00,0.3
1.501e+00,0.3
1.504e+00,0.26
1.507e+00,0.26
1.510e+00,0.26
1.514e+00,0.22
1.517e+00,0.22
1.520e+00,0.18
1.523e+00,0.18
1.526e+00,0.18
1.530e+00,0.18
1.533e+00,0.18
1.536e+00,0.14
1.539e+00,0.14
1.542e+00,0.14
1.546e+00,0.1
1.549e+00,0.1
1.552e+00,0.06
1.555e+00,0.1
1.558e+00,0.1
1.562e+00,0.1
1.565e+00,0.1
1.568e+00,0.06
1.571e+00,0.02
1.574e+00,0.06
1.578e+00,0.06
1.581e+00,0.02
1.584e+00,0.06
1.587e+00,0.02
1.590e+00,0.02
1.594e+00,0.06
1.597e+00,0.02
1.600e+00,0.02
1.603e+00,0.02
1.606e+00,0.02
1.610e+00,-0.02
1.613e+00,0.02
1.616e+00,0.02
1.619e+00,-0.02
1.622e+00,0.02
1.626e+00,-0.02
1.629e+00,0.02
1.632e+00,0.02
1.635e+00,0.02
1.638e+00,0.02
1.642e+00,0.06
1.645e+00,0.02
1.648e+00,0.02
1.651e+00,0.02
1.654e+00,0.02
1.658e+00,0.02
1.661e+00,0.02
1.664e+00,0.06
1.667e+00,0.06
1.670e+00,0.06
1.674e+00,0.1
1.677e+00,0.06
1.680e+00,0.1
1.683e+00,0.1
1.686e+00,0.1
1.690e+00,0.14
1.693e+00,0.14
1.696e+00,0.14
1.699e+00,0.14
1.702e+00,0.14
1.706e+00,0.18
1.709e+00,0.14
1.712e+00,0.18
1.715e+00,0.18
1.718e+00,0.18
1.722e+00,0.22
1.725e+00,0.26
1.728e+00,0.26
1.731e+00,0.26
1.734e+00,0.3
1.738e+00,0.3
1.741e+00,0.3
1.744e+00,0.34
1.747e+00,0.34
1.750e+00,0.34
1.754e+00,0.38
1.757e+00,0.34
1.760e+00,0.38
1.763e+00,0.38
1.766e+00,0.38
1.770e+00,0.46
1.773e+00,0.46
1.776e+00,0.46
1.779e+00,0.46
1.782e+00,0.5
1.786e+00,0.5
1.789e+00,0.5
1.792e+00,0.58
1.795e+00,0.58
1.798e+00,0.58
1.802e+00,0.62
1.805e+00,0.62
1.808e+00,0.62
1.811e+00,0.7
1.814e+00,0.7
1.818e+00,0.7
1.821e+00,0.7
1.824e+00,0.74
1.827e+00,0.78
1.830e+00,0.78
1.834e+00,0.78
1.837e+00,0.82
1.840e+00,0.82
1.843e+00,0.82
1.846e+00,0.86
1.850e+00,0.9
1.853e+00,0.9
1.856e+00,0.94
1.859e+00,0.98
1.862e+00,0.98
1.866e+00,1.02
1.869e+00,0.98
1.872e+00,1.02
1.875e+00,1.06
1.878e+00,1.06
1.882e+00,1.06
1.885e+00,1.14
1.888e+00,1.14
1.891e+00,1.14
1.894e+00,1.18
1.898e+00,1.18
1.901e+00,1.22
1.904e+00,1.22
1.907e+00,1.26
1.910e+00,1.26
1.914e+00,1.26
1.917e+00,1.34
1.920e+00,1.34
1.923e+00,1.34
1.926e+00,1.34
1.930e+00,1.38
1.933e+00,1.42
1.936e+00,1.42
1.939e+00,1.42
1.942e+00,1.42
1.946e+00,1.5
1.949e+00,1.5
1.952e+00,1.5
1.955e+00,1.5
1.958e+00,1.54
1.962e+00,1.54
1.965e+00,1.58
1.968e+00,1.58
1.971e+00,1.62
1.974e+00,1.62
1.978e+00,1.62
1.981e+00,1.66
1.984e+00,1.66
1.987e+00,1.66
1.990e+00,1.66
1.994e+00,1.66
1.997e+00,1.7
2.000e+00,1.7
2.003e+00,1.74
2.006e+00,1.78
2.010e+00,1.74
2.013e+00,1.78
2.016e+00,1.78
2.019e+00,1.82
2.022e+00,1.82
2.026e+00,1.82
2.029e+00,1.86
2.032e+00,1.86
2.035e+00,1.86
2.038e+00,1.86
2.042e+00,1.9
2.045e+00,1.86
2.048e+00,1.9
2.051e+00,1.9
2.054e+00,1.94
2.058e+00,1.9
2.061e+00,1.94
2.064e+00,1.9
2.067e+00,1.94
2.070e+00,1.94
2.074e+00,1.94
2.077e+00,1.94
2.080e+00,1.98
2.083e+00,1.94
2.086e+00,1.94
2.090e+00,1.98
2.093e+00,1.98
2.096e+00,1.98
2.099e+00,1.98
2.102e+00,1.98
2.106e+00,2.02
2.109e+00,1.98
2.112e+00,1.98
2.115e+00,1.98
2.118e+00,1.98
2.122e+00,1.98
2.125e+00,1.98
2.128e+00,1.98
2.131e+00,1.98
2.134e+00,1.98
2.138e+00,1.98
2.141e+00,1.94
2.144e+00,1.98
2.147e+00,1.98
2.150e+00,1.94
2.154e+00,1.98
2.157e+00,1.98
2.160e+00,1.98
2.163e+00,1.94
2.166e+00,1.94
2.170e+00,1.94
2.173e+00,1.94
2.176e+00,1.9
2.179e+00,1.9
2.182e+00,1.9
2.186e+00,1.9
2.189e+00,1.94
2.192e+00,1.9
2.195e+00,1.86
2.198e+00,1.86
2.202e+00,1.86
2.205e+00,1.82
2.208e+00,1.86
2.211e+00,1.82
2.214e+00,1.82
2.218e+00,1.78
2.221e+00,1.78
2.224e+00,1.78
2.227e+00,1.78
2.230e+00,1.74
2.234e+00,1.74
2.237e+00,1.74
2.240e+00,1.74
2.243e+00,1.7
2.246e+00,1.7
2.250e+00,1.66
2.253e+00,1.66
2.256e+00,1.66
2.259e+00,1.62
2.262e+00,1.62
2.266e+00,1.62
2.269e+00,1.58
2.272e+00,1.54
2.275e+00,1.58
2.278e+00,1.54
2.282e+00,1.54
2.285e+00,1.5
2.288e+00,1.5
2.291e+00,1.5
2.294e+00,1.46
2.298e+00,1.46
2.301e+00,1.42
2.304e+00,1.42
2.307e+00,1.38
2.310e+00,1.34
2.314e+00,1.34
2.317e+00,1.34
2.320e+00,1.3
2.323e+00,1.3
2.326e+00,1.26
2.330e+00,1.26
2.333e+00,1.22
2.336e+00,1.22
2.339e+00,1.22
2.342e+00,1.18
2.346e+00,1.14
2.349e+00,1.14
2.352e+00,1.14
2.355e+00,1.1
2.358e+00,1.06
2.362e+00,1.06
2.365e+00,1.06
2.368e+00,1.02
2.371e+00,0.98
2.374e+00,0.98
2.378e+00,0.98
2.381e+00,0.94
2.384e+00,0.9
2.387e+00,0.9
2.390e+00,0.9
2.394e+00,0.86
2.397e+00,0.82
2.400e+00,0.78
2.403e+00,0.78
2.406e+00,0.78
2.410e+00,0.78
2.413e+00,0.7
2.416e+00,0.74
2.419e+00,0.7
2.422e+00,0.66
2.426e+00,0.66
2.429e+00,0.62
2.432e+00,0.62
2.435e+00,0.62
2.438e+00,0.58
2.442e+00,0.54
2.445e+00,0.58
2.448e+00,0.54
2.451e+00,0.54
2.454e+00,0.54
2.458e+00,0.46
2.461e+00,0.46
2.464e+00,0.42
2.467e+00,0.42
2.470e+00,0.42
2.474e+00,0.42
2.477e+00,0.38
2.480e+00,0.38
2.483e+00,0.34
2.486e+00,0.34
2.490e+00,0.34
2.493e+00,0.3
2.496e+00,0.3
2.499e+00,0.26
2.502e+00,0.3
2.506e+00,0.22
2.509e+00,0.26
2.512e+00,0.22
2.515e+00,0.22
2.518e+00,0.22
2.522e+00,0.18
2.525e+00,0.22
2.528e+00,0.18
2.531e+00,0.18
2.534e+00,0.18
2.538e+00,0.14
2.541e+00,0.1
2.544e+00,0.14
2.547e+00,0.1
2.550e+00,0.1
2.554e+00,0.1
2.557e+00,0.1
2.560e+00,0.06
2.563e+00,0.1
2.566e+00,0.06
2.570e+00,0.06
2.573e+00,0.06
2.576e+00,0.06
2.579e+00,0.06
2.582e+00,0.06
2.586e+00,0.06
2.589e+00,0.02
2.592e+00,0.06
2.595e+00,0.06
2.598e+00,0.02
2.602e+00,0.02
2.605e+00,0.02
2.608e+00,0.02
2.611e+00,0.02
2.614e+00,0.02
2.618e+00,0.02
2.621e+00,0.02
2.624e+00,0.02
2.627e+00,0.02
2.630e+00,0.02
2.634e+00,0.02
2.637e+00,0.02
2.640e+00,0.02
2.643e+00,0.02
2.646e+00,0.02
2.650e+00,0.02
2.653e+00,0.06
2.656e+00,0.06
2.659e+00,0.06
2.662e+00,0.06
2.666e+00,0.06
2.669e+00,0.06
2.672e+00,0.1
2.675e+00,0.1
2.678e+00,0.06
2.682e+00,0.1
2.685e+00,0.1
2.688e+00,0.1
2.691e+00,0.1
2.694e+00,0.14
2.698e+00,0.14
2.701e+00,0.14
2.704e+00,0.18
2.707e+00,0.18
2.710e+00,0.18
2.714e+00,0.22
2.717e+00,0.22
2.720e+00,0.18
2.723e+00,0.22
2.726e+00,0.26
2.730e+00,0.22
2.733e+00,0.26
2.736e+00,0.3
2.739e+00,0.26
2.742e+00,0.3
2.746e+00,0.3
2.749e+00,0.3
2.752e+00,0.34
2.755e+00,0.38
2.758e+00,0.38
2.762e+00,0.38
2.765e+00,0.42
2.768e+00,0.42
2.771e+00,0.46
2.774e+00,0.42
2.778e+00,0.46
2.781e+00,0.46
2.784e+00,0.5
2.787e+00,0.5
2.790e+00,0.54
2.794e+00,0.58
2.797e+00,0.58
2.800e+00,0.58
2.803e+00,0.62
2.806e+00,0.62
2.810e+00,0.62
2.813e+00,0.66
2.816e+00,0.7
2.819e+00,0.74
2.822e+00,0.74
2.826e+00,0.74
2.829e+00,0.74
2.832e+00,0.78
2.835e+00,0.82
2.838e+00,0.82
2.842e+00,0.86
2.845e+00,0.86
2.848e+00,0.86
2.851e+00,0.9
2.854e+00,0.94
2.858e+00,0.98
2.861e+00,0.98
2.864e+00,0.98
2.867e+00,0.98
2.870e+00,1.02
2.874e+00,1.02
2.877e+00,1.06
2.880e+00,1.06
2.883e+00,1.1
2.886e+00,1.1
2.890e+00,1.1
2.893e+00,1.14
2.896e+00,1.18
2.899e+00,1.18
2.902e+00,1.18
2.906e+00,1.22
2.909e+00,1.26
2.912e+00,1.3
2.915e+00,1.3
2.918e+00,1.3
2.922e+00,1.34
2.925e+00,1.34
2.928e+00,1.34
2.931e+00,1.38
2.934e+00,1.42
2.938e+00,1.42
2.941e+00,1.42
2.944e+00,1.46
2.947e+00,1.5
2.950e+00,1.5
2.954e+00,1.5
2.957e+00,1.54
2.960e+00,1.54
2.963e+00,1.58
2.966e+00,1.58
2.970e+00,1.62
2.973e+00,1.62
2.976e+00,1.62
2.979e+00,1.66
2.982e+00,1.66
2.986e+00,1.66
2.989e+00,1.7
2.992e+00,1.7
2.995e+00,1.7
2.998e+00,1.7
3.002e+00,1.74
3.005e+00,1.74
3.008e+00,1.74
3.011e+00,1.78
3.014e+00,1.78
3.018e+00,1.82
3.021e+00,1.78
3.024e+00,1.82
3.027e+00,1.86
3.030e+00,1.86
3.034e+00,1.86
3.037e+00,1.86
3.040e+00,1.86
3.043e+00,1.9
3.046e+00,1.9
3.050e+00,1.86
3.053e+00,1.9
3.056e+00,1.9
3.059e+00,1.94
3.062e+00,1.94
3.066e+00,1.94
3.069e+00,1.94
3.072e+00,1.94
3.075e+00,1.94
3.078e+00,1.94
3.082e+00,1.98
3.085e+00,1.94
3.088e+00,1.98
3.091e+00,1.98
3.094e+00,1.98
3.098e+00,1.98
3.101e+00,2.02
3.104e+00,1.98
3.107e+00,1.98
3.110e+00,1.98
3.114e+00,2.02
3.117e+00,1.98
3.120e+00,1.98
3.123e+00,1.98
3.126e+00,1.98
3.130e+00,1.98
3.133e+00,1.98
3.136e+00,1.98
3.139e+00,1.98
3.142e+00,1.94
3.146e+00,2.02
3.149e+00,1.98
3.152e+00,1.98
3.155e+00,1.94
3.158e+00,1.94
3.162e+00,1.94
3.165e+00,1.98
3.168e+00,1.94
3.171e+00,1.94
3.174e+00,1.9
3.178e+00,1.94
3.181e+00,1.9
3.184e+00,1.94
3.187e+00,1.86
3.190e+00,1.62
3.194e+00,1.62
3.197e+00,1.62

